t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
15.990856892318716,1.9063683052875442,2.604780856670494,2.025718939961415,0.4726091271850366,-1.8708452197064467e-07,0.4636473141331488,-0.09846457652349705,-0.04946229799822731,0.005778606370200793,0.3125321064687721,-0.02181794073291212,-0.011063165347452168
16.019159293898042,1.9035448326209767,2.613609868077411,2.032401103563643,0.47178362671282975,-1.897834268405872e-07,0.46364730880064026,-0.09985892126912747,-0.04927780080370615,0.005870170089373335,0.31190542748169453,-0.022119844355351657,-0.011012078023217759
16.047461695477367,1.9006820352744047,2.622420919302321,2.0390715041128007,0.47094666573930694,-1.9260985205704438e-07,0.4636473033893518,-0.10124796877639035,-0.049090820621667315,0.005961240085944487,0.3112702528339286,-0.022420123770941977,-0.010960213997645662
16.07576409705669,1.8977800650106293,2.6312137711174017,2.0457299797557016,0.47009829067830305,-1.9532729488686538e-07,0.4636472978990774,-0.10263164924172274,-0.0489013730769693,0.00605180919945251,0.3106266291265481,-0.022718758223560773,-0.010907578785778152
16.104066498636016,1.8948390755563327,2.6399881856290963,2.0523763693005437,0.4692385485752937,-1.9804075109519816e-07,0.4636472923327513,-0.10400989330950296,-0.048709473982102666,0.006141870302425552,0.30997460354286366,-0.023015727124335507,-0.010854177960799568
16.132368900215344,1.8918592225892596,2.648743926294468,2.0590105122257305,0.46836748710434994,-2.0078844549812516e-07,0.46364728668883115,-0.10538263207739612,-0.04851513934003215,0.006231416397457573,0.3093142238437349,-0.023311010054282964,-0.010800017329262643
16.160671301794668,1.888840663725252,2.657480757937409,2.0656322486887353,0.46748515456603257,-2.0353842924406635e-07,0.4636472809672598,-0.10674979710150583,-0.04831838533141494,0.0063204404916643395,0.30864553836223796,-0.02360458679126307,-0.01074510260795802
16.188973703373993,1.8857835585051381,2.6661984467647,2.0722414195349805,0.4665915998843121,-2.0624896683892353e-07,0.4636472751677721,-0.10811132040150313,-0.04811922832414052,0.006408935689579129,0.30796859599847226,-0.023896437281030566,-0.01068943962216383
16.217276104953317,1.8826880683814775,2.6748967603819276,2.078837866306639,0.4656868726034886,-2.0896472860859647e-07,0.46364726929263295,-0.10946713446580146,-0.047917684864879545,0.006496895182017876,0.3072834462147194,-0.024186541649531948,-0.01063303440381956
16.24557850653264,1.8795543567051622,2.6835754678092565,2.0854214312513863,0.4647710228858748,-2.1169578046597777e-07,0.4636472633392246,-0.11081717225648749,-0.0477137716750682,0.006584312171795839,0.30659013902987176,-0.024474880224485823,-0.010575892822668407
16.27388090811197,1.8763825887118801,2.6922343394970403,2.0919919573311123,0.463844101508658,-2.1440006784081654e-07,0.4636472573098971,-0.11216136721436751,-0.04750750565818662,0.006671180018495134,0.3058887250143118,-0.02476143349691545,-0.010518021084141101
16.302183309691294,1.8731729315084358,2.7008731473412952,2.0985492882306302,0.46290615986093325,-2.170955869433747e-07,0.46364725120318195,-0.11349965326382253,-0.04729890388273188,0.006757492062308778,0.30517925528455286,-0.025046182170064515,-0.010459425230671305
16.33048571127062,1.8699255540589377,2.7094916646990117,2.1050932683662933,0.46195724994080756,-2.1981195810590386e-07,0.4636472450212937,-0.11483196481764717,-0.047087983596432084,0.006843241787976176,0.3044617814977612,-0.025329107118021894,-0.010400111550345594
16.358788112849943,1.8666406271708464,2.7180896664033183,2.111623742894596,0.46099742435248564,-2.2254071879859406e-07,0.46364723876064445,-0.11615823678187934,-0.04687476221041862,0.006928422715920813,0.3037363558464481,-0.025610189420583684,-0.010340086302525028
16.387090514429268,1.8633183234808932,2.7266669287784833,2.1181405577207135,0.46002673630328694,-2.2521830379896718e-07,0.4636472324248655,-0.11747840456043757,-0.04665925730466861,0.007013028445085173,0.30300303105281146,-0.02588941034530875,-0.01027935584936635
16.415392916008592,1.859958817440864,2.7352232296547645,2.1246435595070636,0.4590452396002483,-2.2790134273430567e-07,0.4636472260122238,-0.11879240405983503,-0.0464414866241709,0.007097052658197143,0.30226186036331354,-0.026166751356761938,-0.010217926602714733
16.44369531758792,1.856562285303254,2.7437583483831016,2.1311325956817417,0.4580529886474641,-2.3059009393102724e-07,0.46364721952451293,-0.12010017169375034,-0.046221468075143046,0.007180489117051306,0.3015128975430878,-0.026442194115059867,-0.010155805103543384
