t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
16.823908893485026,5.444772772677549,1.4190316871225206,1.1916516788742395,0.3783677377518008,-0.04622343508099565,0.33155236956800943,0.1693788956678416,-0.023754879386335262,-0.0009658772446958473,0.2372884063028464,0.026338983039396833,0.001454668449891553
16.826222094212856,5.445164462023304,1.4195807137194991,1.1919529256870556,0.37833907425690566,-0.04623865925526055,0.33144542774275976,0.16932394032648865,-0.023757113150275823,-0.0009659330450633521,0.2373493419973995,0.02634234808312432,0.0014546737474034975
16.828535294940682,5.4455560242352234,1.4201298812896899,1.1922540449742909,0.3783103758286247,-0.04625406417541053,0.33133845083086844,0.1692689798171269,-0.023759347811570068,-0.0009659178956390084,0.23741028547613438,0.02634571313628163,0.0014546535860203542
16.83084849566851,5.445947459301349,1.4206791898510995,1.1925550366957638,0.3782816423891114,-0.046269450192319414,0.3312314379504677,0.16921401413867965,-0.02376158216551033,-0.0009658741407757508,0.23747123673850262,0.026349077905859275,0.0014546708519864138
16.833161696396335,5.446338767209727,1.4212286394217324,1.1928559008130963,0.3782528738610118,-0.04628495554789339,0.33112438972106306,0.16915904329261208,-0.02376381601740116,-0.0009659775453268511,0.23753219578453605,0.026352442943177283,0.0014546557854631026
16.83547489712416,5.446729947948402,1.4217782300195945,1.193156637286558,0.37822407016600584,-0.0463001417081097,0.33101730522905354,0.16910406727725386,-0.023766051269706705,-0.0009658740333196467,0.23759316261433416,0.02635580776029362,0.0014546539276621647
16.837788097851988,5.447121001505414,1.4223279616626903,1.1934572460768254,0.3781952312257367,-0.04631461979797665,0.3309101869659397,0.1690490860931112,-0.02376828494868542,-0.0009659368212696955,0.2376541372275724,0.026359172602779042,0.0014546812120397232
16.840101298579818,5.4475119278688116,1.422877834369026,1.1937577271482236,0.378166356962239,-0.04633013344315395,0.33080303485117185,0.16899409974109666,-0.023770519644549137,-0.0009659093742969882,0.23771511962491543,0.026362537792863315,0.0014546471953847076
16.842414499307644,5.447902727026636,1.423427848156607,1.1940580804607461,0.37813744729821386,-0.04634581043936801,0.33069584510517674,0.1689391082201363,-0.023772753877944204,-0.0009658935419416634,0.2377761098060078,0.02636590247931192,0.0014546775805475418
16.84472770003547,5.448293398966934,1.4239780030434377,1.1943583059732303,0.37810850215509795,-0.04636010555844642,0.3305886210102328,0.16888411153131366,-0.023774987982658476,-0.0009659416934879213,0.23783710777078848,0.026369267619350684,0.0014546573346262504
16.847040900763297,5.448683943677749,1.424528299047525,1.1946584036504122,0.37807952145499923,-0.04637458117454677,0.3304813645353525,0.16882910967361925,-0.023777222744722687,-0.00096589879558255,0.2378981135194899,0.026372632435800705,0.0014546608554942464
16.849354101491123,5.449074361147124,1.4250787361868733,1.194958373454922,0.37805050512008026,-0.04638955247200898,0.330374073461614,0.16877410264719667,-0.023779456838075672,-0.0009659274619214485,0.23795912705169783,0.026375997341974683,0.001454667671835573
16.85166730221895,5.449464651363105,1.425629314479488,1.1952582153478486,0.3780214530721667,-0.04640443114213548,0.3302667479256124,0.16871909045244401,-0.023781691375253614,-0.000965899531696348,0.23802014836776375,0.026379362335150338,0.0014546482362748237
16.853980502946776,5.449854814313734,1.4261800339433748,1.1955579292916936,0.3779923652329668,-0.04641916515974633,0.33015938790990185,0.1686640730892268,-0.023783925512921196,-0.0009659218874692175,0.23808117746738228,0.026382727076096756,0.001454677614794925
16.856293703674606,5.450244849987058,1.426730894596539,1.1958575152475808,0.37796324152554667,-0.046433339016573615,0.3300519945092649,0.1686090505576214,-0.023786160000030077,-0.0009659339531551849,0.23814221435086091,0.026386092232929755,0.0014546651896521097
16.858606904402432,5.450634758371119,1.4272818964569858,1.1961569731802189,0.37793408187103206,-0.046448016451025004,0.32994456840070246,0.16855402285691262,-0.023788394568754843,-0.0009658875094763802,0.2382032590184413,0.026389457148403645,0.0014546503158919084
16.86092010513026,5.45102453945396,1.427833039542721,1.1964563030509916,0.3779048861914772,-0.046462530428932,0.3298371074305069,0.1684989899881096,-0.0237906285155352,-0.0009659247489342841,0.23826431146939975,0.02639282190047034,0.001454677700017715
16.863233305858085,5.451414193223629,1.428384323871749,1.1967555048224423,0.3778756544098563,-0.046476482609189525,0.3297296142840295,0.16844395195110806,-0.023792863065470043,-0.0009659146929090062,0.23832537170421333,0.026396187042301317,0.001454650620091552
16.86554650658591,5.451803719668168,1.4289357494620767,1.1970545784588928,0.3778463864473062,-0.04649062316541316,0.3296220884580543,0.1683889087452125,-0.02379509741308157,-0.0009659147738355924,0.23838643972281992,0.026399551780779493,0.001454673996338481
16.867859707313738,5.452193118775621,1.4294873163317081,1.1973535239233968,0.3778170822257084,-0.04650500372622485,0.32951452999098413,0.1683338603708592,-0.023797331765108655,-0.0009659218928095666,0.23844751552512633,0.0264029168698609,0.0014546418590115834
16.870172908041564,5.452582390534032,1.4300390244986494,1.1976523411793076,0.37778774166785867,-0.04651949239434256,0.32940693754543826,0.16827880682787616,-0.02379956620089292,-0.0009659199465996783,0.23850859911100308,0.02640628151908243,0.0014546830171225703
16.872486108769394,5.4529715349314465,1.4305908739809055,1.1979510301879939,0.3777583646957317,-0.0465329703322616,0.32929931248758604,0.168223748116236,-0.02380180058181021,-0.0009659007228245814,0.23856969048072757,0.02640964675895585,0.001454659252230223
16.87479930949722,5.453360551955907,1.4311428647964821,1.1982495909150386,0.3777289512308247,-0.04654663596821516,0.32919165730837735,0.16816868423641473,-0.02380403473327635,-0.0009659194426394064,0.23863078963455664,0.026413011590982707,0.00145466619155092
16.877112510225047,5.453749441595459,1.4316949969633848,1.19854802332579,0.3776995011954575,-0.0465612711507887,0.3290839687128962,0.16811361518820747,-0.02380626918667439,-0.0009659098363250469,0.23869189657195952,0.026416376546664844,0.001454650240353499
16.879425710952873,5.454138203838147,1.4322472704996185,1.1988463273804402,0.3776700145123374,-0.04657492491703581,0.3289762465688458,0.16805854097137354,-0.02380850348504561,-0.0009659279248925656,0.23875301129289161,0.026419741307376832,0.0014546748434547535
16.8817389116807,5.454526838672014,1.4327996854231881,1.1991445030443453,0.3776404911028585,-0.04658809121126321,0.32886849450104966,0.16800346158583548,-0.023810738015111858,-0.0009659067828772186,0.23881413379765332,0.026423106421289744,0.0014546602180928296
16.884052112408526,5.454915346085104,1.4333522417521003,1.1994425502831296,0.3776109308890081,-0.046601746529034115,0.32876071125731715,0.16794837703177026,-0.023812972228157803,-0.0009659246165840394,0.23887526408637594,0.02642647128656652,0.001454658265601218
16.886365313136352,5.455303726065463,1.4339049395043597,1.1997404690610893,0.3775813337935384,-0.04661560024158162,0.32865289605365944,0.16789328730924163,-0.02381520670906379,-0.000965902597845212,0.23893640215862036,0.026429836157247692,0.0014546610709207364
16.888678513864182,5.455691978601133,1.4344577786979722,1.2000382593414338,0.3775516997381069,-0.04662908236390113,0.3285450489010779,0.16783819241829112,-0.02381744088359332,-0.0009659114821746943,0.23899754801455053,0.026433201083406275,0.001454671488381523
16.89099171459201,5.4560801036801605,1.4350107593509418,1.200335921089375,0.3775220286444538,-0.046642401581794994,0.3284371712573701,0.16778309235910682,-0.023819675236922442,-0.0009659294497287858,0.23905870165444873,0.02643656612852195,0.0014546612008838565
16.893304915319835,5.4564681012905885,1.4355638814812755,1.2006334542697676,0.3774923204353573,-0.046655865692338136,0.3283292623605853,0.16772798713102066,-0.023821909795031584,-0.0009658911561057287,0.23911986307817906,0.02643993100566739,0.0014546670054388837
16.89561811604766,5.4568559714204605,1.436117145106978,1.200930858847118,0.377462575033182,-0.04666905293633682,0.3282213226065786,0.16767287673466535,-0.023824143825559037,-0.0009659354131640331,0.23918103228561455,0.026443295972977933,0.0014546532012255785
16.897931316775487,5.457243714057823,1.436670550246055,1.201228134786855,0.37743279235906835,-0.04668225763378408,0.3281133525755317,0.16761776116977656,-0.023826378502810712,-0.000965930098179264,0.23924220927664258,0.026446660765301493,0.0014546587849275574
16.900244517503314,5.457631329190717,1.4372240969165109,1.2015252820541493,0.3774029723357812,-0.046695156904726406,0.32800535180515195,0.1675626404356461,-0.02382861298124349,-0.0009658838034665518,0.23930339405121032,0.026450025678361987,0.0014546772240679026
16.902557718231144,5.458018816807187,1.4377777851363522,1.2018223006143283,0.37737311488568637,-0.04670813564239411,0.32789732209655875,0.16750751453368443,-0.023830846880100443,-0.0009659237601639524,0.2393645866098903,0.026453390807047738,0.0014546596965563773
16.90487091895897,5.458406176895281,1.438331614923584,1.2021191904347428,0.3773432199301357,-0.046721558084411634,0.32778926096368566,0.1674523834635638,-0.023833081433262807,-0.0009659334973506087,0.2394257869524667,0.02645675564882609,0.0014546540926377329
16.907184119686796,5.4587934094430395,1.4388855862962115,1.2024159514772887,0.3773132873918877,-0.04673408802233789,0.3276811698731335,0.16739724722414812,-0.02383531601028484,-0.0009658936163093544,0.23948699507842602,0.026460120464894724,0.0014546729263134434
16.909497320414623,5.459180514438507,1.4394396992722396,1.202712583711376,0.3772833171929278,-0.04674707943868528,0.3275730499635986,0.16734210581649867,-0.023837550036626135,-0.0009659062994119117,0.23954821098825224,0.02646348554426031,0.0014546595134845265
16.91181052114245,5.45956749186973,1.4399939538696747,1.2030090871004209,0.3772533092559756,-0.04675956903034568,0.3274648994113612,0.16728695924093506,-0.02383978434944571,-0.0009659442741685061,0.2396094346819691,0.02646685040398623,0.0014546697132186135
16.914123721870276,5.459954341724751,1.4405483501065217,1.2033054616123213,0.3772232635018779,-0.04677221624587309,0.3273567213816926,0.1672318074961461,-0.023842019112697073,-0.0009659097391349746,0.23967066615943172,0.026470215411458026,0.0014546417264578969
16.916436922598102,5.4603410639916135,1.4411028880007861,1.2036017072135323,0.3771931798537578,-0.046785361578718265,0.32724851214276757,0.16717665058252787,-0.02384425330637114,-0.0009658974307126101,0.23973190542031766,0.026473580063190276,0.0014546800470008059
16.918750123325932,5.460727658658363,1.4416575675704728,1.203897823867796,0.3771630582342039,-0.04679756816224912,0.3271402738702427,0.16712148850113456,-0.023846487432339032,-0.00096592281628507,0.23979315246502447,0.02647694527151446,0.0014546645651609881
16.92106332405376,5.461114125713044,1.4422123888335876,1.2041938115436912,0.3771328985644972,-0.046809662753857784,0.32703200780517017,0.16706632125124826,-0.023848721946276467,-0.0009659104263755447,0.23985440729392446,0.02648031018009727,0.0014546631676589103
16.923376524781585,5.4615004651437,1.4427673518081363,1.2044896702082302,0.3771027007670952,-0.04682219042960189,0.3269237135116299,0.16701114883263032,-0.023850956246624273,-0.0009659319105384783,0.23991566990642813,0.026483675083730604,0.00145464924303867
16.92568972550941,5.4618866769383745,1.4433224565121237,1.2047853998282525,0.37707246476454603,-0.04683483533141625,0.3268153894707145,0.16695597124525788,-0.02385319081761074,-0.0009658990040117861,0.23997694030235595,0.026487039838324157,0.001454674885771714
16.928002926237237,5.462272761085112,1.4438777029635543,1.2050810003690715,0.3770421904789796,-0.04684686303238696,0.32670703699793546,0.16690078848949141,-0.023855424919706207,-0.0009659165636637474,0.24003821848213153,0.026490404960036747,0.001454665540783129
16.930316126965064,5.462658717571958,1.4444330911804353,1.2053764717990174,0.37701187783200285,-0.04685865822563333,0.32659865714806624,0.16684560056553385,-0.02385765933298848,-0.0009659250597812417,0.24009950444599013,0.02649376989028713,0.0014546517585452925
16.93262932769289,5.463044546386955,1.4449886211807714,1.205671814085943,0.3769815267466097,-0.04687115514659476,0.3264902498055906,0.16679040747269946,-0.023859893817326464,-0.000965900426001988,0.24016079819329433,0.02649713466254841,0.001454662696425824
16.93494252842072,5.463430247518149,1.445544292982568,1.2059670271967338,0.376951137144999,-0.046883341953359046,0.32638181241441183,0.16673520921152385,-0.02386212796380307,-0.0009659285558286222,0.24022209972418918,0.026500499625864284,0.0014546763748140398
16.937255729148546,5.463815820953583,1.4461001066038293,1.2062621110968905,0.3769207089489248,-0.04689459076744796,0.32627334906321714,0.16668000578183056,-0.023864362523187264,-0.0009659141478795025,0.2402834090392272,0.026503864729154565,0.001454655017014041
