t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333336673346517,6.777918356830785e-14,-4.1037255898081584e-12,0.0,0.0,0.0
0.01801799996391077,0.006006006006006006,0.0,0.0,0.0019999999999998973,0.0,0.0,0.3333336673346522,-1.2323487921510517e-14,0.0,0.0,0.0,0.0
0.03603599992782154,0.012012012012012012,0.0,0.0,0.00399599198396773,0.0,0.0,0.33333366733465203,1.8485231882265775e-14,-2.0518627949040792e-12,0.0,0.0,0.0
0.05405399989173231,0.018018018018018018,0.0,0.0,0.005987975951903497,0.0,0.0,0.33333366733465203,6.1617439607552585e-15,0.0,0.0,0.0,0.0
0.07207199985564308,0.024024024024024024,0.0,0.0,0.007975951903807201,0.0,0.0,0.3333336673346522,0.0,0.0,0.0,0.0,0.0
0.09008999981955385,0.03003003003003003,0.0,0.0,0.009959919839678845,0.0,0.0,0.33333366733465214,-1.8485231882265768e-14,0.0,0.0,0.0,0.0
0.10810799978346462,0.036036036036036036,0.0,0.0,0.011939879759518424,0.0,0.0,0.33333366733465175,-3.6970463764531537e-14,6.155588384712233e-12,0.0,0.0,0.0
0.1261259997473754,0.04204204204204204,0.0,0.0,0.013915831663325938,0.0,0.0,0.3333336673346521,6.16174396075526e-14,-4.103725589808162e-12,0.0,0.0,0.0
0.14414399971128616,0.04804804804804805,0.0,0.0,0.01588777555110138,0.0,0.0,0.3333336673346525,-6.161743960755261e-15,0.0,0.0,0.0,0.0
0.16216199967519693,0.05405405405405406,0.0,0.0,0.01785571142284477,0.0,0.0,0.3333336673346523,-1.848523188226578e-14,-2.051862794904081e-12,0.0,0.0,0.0
0.1801799996391077,0.06006006006006006,0.0,0.0,0.019819639278556088,0.0,0.0,0.33333366733465164,-4.929395168604201e-14,6.155588384712223e-12,0.0,0.0,0.0
0.19819799960301848,0.06606606606606606,0.0,0.0,0.021779559118235346,0.0,0.0,0.33333366733465175,9.858790337208417e-14,-4.103725589808162e-12,0.0,0.0,0.0
0.21621599956692925,0.07207207207207207,0.0,0.0,0.02373547094188255,0.0,0.0,0.3333336673346528,3.0808719803776296e-14,-1.2311176769424482e-11,0.0,0.0,0.0
0.23423399953084,0.07807807807807808,0.0,0.0,0.02568737474949767,0.0,0.0,0.33333366733465136,-1.3555836713661554e-13,1.846676515413667e-11,0.0,0.0,0.0
0.2522519994947508,0.08408408408408408,0.0,0.0,0.027635270541080746,0.0,0.0,0.333333667334652,2.1566103862643446e-13,-1.8466765154136782e-11,0.0,0.0,0.0
0.27026999945866154,0.09009009009009009,0.0,0.0,0.029579158316631736,0.0,0.0,0.33333366733465286,-1.1091139129359453e-13,0.0,0.0,0.0,0.0
0.2882879994225723,0.0960960960960961,0.0,0.0,0.031519038076150675,0.0,0.0,0.3333336673346509,-1.1091139129359453e-13,2.2570490743944818e-11,0.0,0.0,0.0
0.3063059993864831,0.10210210210210209,0.0,0.0,0.03345490981963755,0.0,0.0,0.33333366733465264,3.0192545407700825e-13,-3.077794192356131e-11,0.0,0.0,0.0
0.32432399935039385,0.10810810810810811,0.0,0.0,0.035386773547092354,0.0,0.0,0.3333336673346531,-2.711167342732311e-13,2.2570490743944818e-11,0.0,0.0,0.0
0.34234199931430465,0.11411411411411412,0.0,0.0,0.03731462925851511,0.0,0.0,0.33333366733465186,1.0474964733283959e-13,-1.231117676942452e-11,0.0,0.0,0.0
0.3603599992782154,0.12012012012012012,0.0,0.0,0.03923847695390579,0.0,0.0,0.33333366733465175,-1.4172011109737077e-13,1.2311176769424446e-11,0.0,0.0,0.0
0.3783779992421262,0.12612612612612611,0.0,0.0,0.041158316633264413,0.0,0.0,0.3333336673346512,6.16174396075525e-14,2.0518627949040744e-12,0.0,0.0,0.0
0.39639599920603696,0.13213213213213212,0.0,0.0,0.04307414829659097,0.0,0.0,0.33333366733465264,9.242615941132906e-14,-1.0259313974520436e-11,0.0,0.0,0.0
0.4144139991699477,0.13813813813813813,0.0,0.0,0.044985971943885456,0.0,0.0,0.33333366733465264,-1.3555836713661551e-13,8.207451179616297e-12,0.0,0.0,0.0
0.4324319991338585,0.14414414414414414,0.0,0.0,0.04689378757514788,0.0,0.0,0.3333336673346515,1.8485231882265753e-14,4.103725589808149e-12,0.0,0.0,0.0
0.4504499990977693,0.15015015015015015,0.0,0.0,0.04879759519037824,0.0,0.0,0.33333366733465253,9.242615941132905e-14,-8.20745117961635e-12,0.0,0.0,0.0
0.46846799906168,0.15615615615615616,0.0,0.0,0.050697394789576536,0.0,0.0,0.33333366733465286,-8.626441545057352e-14,-4.103725589808149e-12,0.0,0.0,0.0
0.4864859990255908,0.16216216216216217,0.0,0.0,0.05259318637274278,0.0,0.0,0.3333336673346506,-1.6020534297963655e-13,2.2570490743944818e-11,0.0,0.0,0.0
0.5045039989895016,0.16816816816816815,0.0,0.0,0.05448496993987694,0.0,0.0,0.3333336673346514,2.772784782339872e-13,-1.8466765154136782e-11,0.0,0.0,0.0
0.5225219989534123,0.17417417417417416,0.0,0.0,0.05637274549097905,0.0,0.0,0.3333336673346534,-9.242615941132905e-14,6.15558838471226e-12,0.0,0.0,0.0
0.5405399989173231,0.18018018018018017,0.0,0.0,0.0582565130260491,0.0,0.0,0.3333336673346527,6.161743960755228e-15,-6.155588384712184e-12,0.0,0.0,0.0
